Original Title,Generated Title,BLEU Score,ROUGE-1 Score,ROUGE-2 Score,ROUGE-L Score,Cosine Similarity
Approximating matrices and convex bodies through Kadison-Singer,Proceedings ML Family / OCaml Users and Developers workshops,1.0518351895246305e-231,0.12499999507812519,0.0,0.12499999507812519,0.0674430476929675
On Hasse--Schmidt derivations: the action of substitution maps,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Two- and Three-Dimensional Simulations of Rayleigh-Taylor Instabilities
  Using a Coupled Cahn-Hilliard / Navier-Stokes Model",Proceedings ML Family / OCaml Users and Developers workshops,7.176794039009363e-232,0.1739130387145559,0.0,0.0869565169754256,0.04692402084245644
"Quasi-periodic oscillations and the global modes of relativistic, MHD
  accretion discs","Self-similar structure of resistive ADAFs with outflow and large-scale
  magnetic field",1.1896457329133973e-231,0.18181817681818196,0.0,0.09090908590909119,0.08802999024688225
The Renyi Capacity and Center,Renyi relative entropies of quantum Gaussian states,1.1200407237786664e-231,0.1666666618055557,0.0,0.1666666618055557,0.09349477497536718
"Phonons and Thermal Conducting Properties of Borocarbonitride (BCN)
  Nanosheets","Thermal rectification and interface thermal resistance in hybrid
  pillared-graphene and graphene: A molecular dynamics approach",1.1008876702055895e-231,0.1739130387145559,0.0,0.0869565169754256,0.1732505344164938
Requirements variability specification for data intensive software,Bio-inspired Requirements Variability Modeling with Use Case,1.1200407237786664e-231,0.14285713785714302,0.0,0.14285713785714302,0.15592892548708362
"Practical Processing of Mobile Sensor Data for Continual Deep Learning
  Predictions",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"A Three-dimensional Convolutional-Recurrent Network for Convective Storm
  Nowcasting",Precipitation Nowcasting with Satellite Imagery,6.686350417856737e-232,0.1538461491124262,0.0,0.1538461491124262,0.08176804146599938
"Dynamics of coherence: Maximal quantum Fisher information vs. Loschmidt
  echo",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
A combinatorial model for the free loop fibration,"Explicit Asymptotics for Signed Binomial Sums and Applications to
  Carnevale-Voll Conjecture",1.0003688322288243e-231,0.1052631530193908,0.0,0.1052631530193908,0.05850970413367294
Zero-Error Capacity of $P$-ary Shift Channels and FIFO Queues,Proceedings ML Family / OCaml Users and Developers workshops,1.0518351895246305e-231,0.11111110611111134,0.0,0.11111110611111134,0.05992996822422368
"A Context Aware and Self Adaptation Strategy for Cloud Service Selection
  and Configuration in Run Time","Towards Rigorous Selection and Configuration of Cloud Services: Research
  Methodology",2.1761999267756727e-78,0.31999999520000005,0.1666666619791668,0.23999999520000007,0.2427947055658454
"Prediction Intervals: Split Normal Mixture from Quality-Driven Deep
  Ensembles",Calibrated Prediction Intervals for Neural Network Regressors,8.416851712392762e-232,0.12499999507812519,0.0,0.12499999507812519,0.13754360455586231
Independent Motion Detection with Event-driven Cameras,Event-Based Motion Segmentation by Motion Compensation,1.1640469867513693e-231,0.18181817685950424,0.0,0.18181817685950424,0.24235771956792357
Capacities of Quantum Amplifier Channels,Hadamard quantum broadcast channels,0.0,0.0,0.0,0.0,0.2912194185636897
"An Integrated Photonic Platform for Rare-Earth Ions in Thin Film Lithium
  Niobate",Super-radiant emission from quantum dots in a nanophotonic waveguide,7.536728468577135e-232,0.09523809034013632,0.0,0.09523809034013632,0.04908259294847067
Super-Walk Formulae for Even and Odd Laplacians in Finite Graphs,"Properties of quantum stochastic walks from the asymptotic scaling
  exponent",0.0,0.0,0.0,0.0,0.0
Detection of Novel Social Bots by Ensembles of Specialized Classifiers,"Measuring social spam and the effect of bots on information diffusion in
  social media",9.418382295637229e-232,0.09090908607438043,0.0,0.09090908607438043,0.23319005436940646
Is Multiphase Gas Cloudy or Misty?,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Heating causes non-linear microwave absorption anomaly in single wall
  carbon nanotubes",GAN-based Hyperspectral Anomaly Detection,0.0,0.0,0.0,0.0,0.07030492086459503
"A 34.5 day quasi-periodic oscillation in gamma-ray emission from the
  blazar PKS 2247-131","Inverse Compton Scattering of the Central Source Photons as an X-ray
  Emission Mechanism on Kiloparsec Scales in PKS 1127-145",1.1484186507842885e-231,0.18181817693296617,0.0,0.12121211632690562,0.17077611319011646
"Electronic and magnetic properties of transition-metal doped ScN for
  spintronics applications",New results on Higgs boson properties,5.058927350602078e-232,0.11764705425605555,0.0,0.11764705425605555,0.06360120575671213
Spherical Parameterization Balancing Angle and Area Distortions,Proceedings ML Family / OCaml Users and Developers workshops,1.0518351895246305e-231,0.12499999507812519,0.0,0.12499999507812519,0.07244081925041987
"Stone-Wales graphene: A Two Dimensional Carbon Semi-Metal with Magic
  Stability","Reversible doping of graphene field effect transistors by molecular
  hydrogen: the role of the metal/graphene interface",0.0,0.0,0.0,0.0,0.1059260403971836
Predictive Online Convex Optimization,"Dynamic and Distributed Online Convex Optimization for Demand Response
  of Commercial Buildings",3.1712496890592535e-78,0.3749999962500001,0.28571428234693885,0.3749999962500001,0.29505871904131714
"Improved critical eigenfunction restriction estimates on Riemannian
  manifolds with constant negative curvature",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Autonomous Self-Explanation of Behavior for Interactive Reinforcement
  Learning Agents","Interaction-Aware Multi-Agent Reinforcement Learning for Mobile Agents
  with Individual Goals",6.8489908526642754e-155,0.42105262659279785,0.11764705384083066,0.31578946869806096,0.22576484600261604
"SIC-MMAB: Synchronisation Involves Communication in Multiplayer
  Multi-Armed Bandits","Coordination without communication: optimal regret in two players
  multi-armed bandits",1.0244914152188952e-231,0.11111110617283973,0.0,0.11111110617283973,0.3157851025196652
"A Survey For Planetary-mass Brown Dwarfs in the Taurus and Perseus
  Star-forming Regions","A Novel Survey for Young Substellar Objects with the W-band filter II.
  The Coolest and Lowest Mass Members of the Serpens-South Star-forming Region",1.2439956612288083e-231,0.285714281044898,0.0,0.285714281044898,0.2951973142620098
"Incremental Subgradient Methods for Minimizing The Sum of Quasi-convex
  Functions",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Non-Hermitian Optics,Non-Hermitian Heisenberg representation,1.384292958842266e-231,0.39999999520000007,0.0,0.39999999520000007,0.4112070550676187
"Performance Improvement in Noisy Linear Consensus Networks with
  Time-Delay",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
On Cognitive Preferences and the Plausibility of Rule-based Models,Proceedings ML Family / OCaml Users and Developers workshops,1.0518351895246305e-231,0.11111110611111134,0.0,0.11111110611111134,0.05992996822422368
Feature-Less End-to-End Nested Term Extraction,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Evolution of 21st Century Sea-level Rise Projections,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
A Process Mining Software Comparison,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
StampNet: unsupervised multi-class object discovery,Extended Target Tracking and Classification Using Neural Networks,0.0,0.0,0.0,0.0,0.0
Analysis of Left Truncated and Right Censored Competing Risks Data,Proceedings ML Family / OCaml Users and Developers workshops,9.412234823955334e-232,0.1052631529085875,0.0,0.1052631529085875,0.05992996822422368
"Prediction with Dimension Reduction of Multiple Molecular Data Sources
  for Patient Survival",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Model-based Stochastic Fault Detection and Diagnosis for Lithium-ion
  Batteries","Structural and Transport Properties of Li/S Battery Electrolytes: Role
  of the Polysulfide Species",9.594503055152632e-232,0.09523809034013632,0.0,0.09523809034013632,0.041007060023442815
"Machine-learning based methodologies for 3d x-ray measurement,
  characterization and optimization for buried structures in advanced ic
  packages",Proceedings ML Family / OCaml Users and Developers workshops,4.324223740015325e-232,0.07999999539200027,0.0,0.07999999539200027,0.04183711217318289
"Friction, Free Axes of Rotation and Entropy","From dot to ring: the role of friction on the deposition pattern of a
  drying colloidal suspension droplet",8.844844403089351e-232,0.0869565175047261,0.0,0.0869565175047261,0.14388052196620688
Optimal filtering and the dual process,Fast Bayesian Intensity Estimation for the Permanental Process,1.0832677820940877e-231,0.14285713795918387,0.0,0.14285713795918387,0.17077611319011654
An investigation of the classifiers to detect android malicious apps,A Survey on the Detection of Android Malicious Apps,1.1193096620723278e-231,0.21052631080332423,0.0,0.1052631529085875,0.3921811759712531
"On Intra Video Coding and In-loop Filtering for Neural Object Detection
  Networks","Video Coding for Machines with Feature-Based Rate-Distortion
  Optimization",4.352695452391273e-155,0.29999999520000004,0.11111110635802489,0.29999999520000004,0.1533173511251874
"Clock-centric Serial Links for the Synchronization of Distributed
  Readout Systems","Novel Maximum Likelihood Estimation of Clock Skew in One-Way Broadcast
  Time Synchronization",1.1640469867513693e-231,0.18181817685950424,0.0,0.09090908595041348,0.1450404822587595
VGCN-BERT: Augmenting BERT with Graph Embedding for Text Classification,Q-BERT: Hessian Based Ultra Low Precision Quantization of BERT,1.0518351895246305e-231,0.11111110611111134,0.0,0.11111110611111134,0.21288995074902353
Redefining A in RGBA: Towards a Standard for Graphical 3D Printing,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Deep-Learning Inversion of Seismic Data,"Coherence-based approaches for estimating the composition of the seismic
  wavefield",1.0244914152188952e-231,0.14285713826530627,0.0,0.14285713826530627,0.1304808286952537
"Environmental impact assessment for climate change policy with the
  simulation-based integrated assessment model E3ME-FTT-GENIE","The role of money and the financial sector in energy-economy models used
  for assessing climate policy",1.2882297539194154e-231,0.275862064019025,0.0,0.20689654677764577,0.15559989635338192
Knotted Proteins: Tie Etiquette in Structural Biology,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Efficient 3D Road Map Data Exchange for Intelligent Vehicles in
  Vehicular Fog Networks",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Machine Learning Applications in Misuse and Anomaly Detection,"Online Cyber-Attack Detection in Smart Grid: A Reinforcement Learning
  Approach",1.3483065280626046e-231,0.33333332839506175,0.0,0.11111110617283973,0.2038037084651848
"How Case Based Reasoning Explained Neural Networks: An XAI Survey of
  Post-Hoc Explanation-by-Example in ANN-CBR Twins",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Hidden Treasures - Recycling Large-Scale Internet Measurements to Study
  the Internet's Control Plane",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Local Adaption for Approximation and Minimization of Univariate
  Functions",Convex optimization based on global lower second-order models,0.0,0.0,0.0,0.0,0.0
On the Convergence of the Dynamic Inner PCA Algorithm,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Realizing Edge Marketplaces: Challenges and Opportunities,Proceedings ML Family / OCaml Users and Developers workshops,1.0518351895246305e-231,0.1333333285333335,0.0,0.1333333285333335,0.0787446034559451
"Generating Diffusion MRI scalar maps from T1 weighted images using
  generative adversarial networks","Model-Based Deep Learning for Reconstruction of Joint k-q Under-sampled
  High Resolution Diffusion MRI",5.019362538473707e-155,0.15384614884615402,0.08333332833333364,0.15384614884615402,0.08098287796519685
Review of the Essential Roles of SMCs in ATAA Biomechanics,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"3-D Markerless Tracking of Human Gait by Geometric Trilateration of
  Multiple Kinects","Development of a Self-Calibrated Motion Capture System by Nonlinear
  Trilateration of Multiple Kinects v2",0.19674979811155635,0.4166666617013889,0.24999999503472223,0.4166666617013889,0.38782344873810853
"Universal Joint Feature Extraction for P300 EEG Classification using
  Multi-task Autoencoder",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Overcurrent Protection for Gyrotrons in EAST ECRH System,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
On the axiomatisability of the dual of compact ordered spaces,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Ensemble Forecasting of the Zika Space-TimeSpread with Topological Data
  Analysis","Calibration of a SEIR-SEI epidemic model to describe the Zika virus
  outbreak in Brazil",5.3448396730677054e-155,0.24999999513888896,0.09090908607438043,0.24999999513888896,0.13912699369334097
Quantum walks in external gauge fields,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Hallucinating IDT Descriptors and I3D Optical Flow Features for Action
  Recognition with CNNs",Proceedings ML Family / OCaml Users and Developers workshops,6.744160953836975e-232,0.09090908607438043,0.0,0.09090908607438043,0.052249853500008124
Lifetime of Magnetically Trapped Antihydrogen in ALPHA,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Computer Program Decomposition and Dynamic/Behavioral Modeling,Proceedings ML Family / OCaml Users and Developers workshops,1.0518351895246305e-231,0.1333333285333335,0.0,0.1333333285333335,0.07244081925041987
"Understanding high ordering temperature in Gd$_6$FeBi$_2$ magnet:
  critical behavior, electronic structure and crystal-field analysis","Grain refinement and enhancement of critical current density in the
  V_0.60Ti_0.40 alloy superconductors with Gd addition",1.1988328686372911e-231,0.18749999507812512,0.0,0.06249999507812539,0.1263637396650437
Automatic Survey-Invariant Variable Star Classification,Cycle-consistent Conditional Adversarial Transfer Networks,0.0,0.0,0.0,0.0,0.0
A note on complex-hyperbolic Kleinian groups,"On distribution of points with algebraically conjugate coordinates in
  neighborhood of smooth curves",0.0,0.0,0.0,0.0,0.05664409592863685
"Response of Photon Dosimeters and Survey Instruments to New Operational
  Quantities Proposed by ICRU RC26","Implementation of a Radiation Protection System at Four Hospitals in
  Ethiopia",6.954003198833439e-232,0.07692307204142042,0.0,0.07692307204142042,0.043109987479869535
More Romanian word embeddings from the RETEROM project,"Word sense induction using word embeddings and community detection in
  complex networks",5.233427736988301e-155,0.1999999952000001,0.11111110635802489,0.1999999952000001,0.16889135817750073
High-Q Lithium Niobate Microcavities and Their Applications,"Low-loss fiber-to-chip interface for lithium niobate photonic integrated
  circuits",0.0,0.0,0.0,0.0,0.12442854619985261
"An Elementary System of Axioms for Euclidean Geometry based on Symmetry
  Principles",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Optimal-size problem kernels for $d$-Hitting Set in linear time and
  space",Efficient quantum walk on the grid with multiple marked elements,0.0,0.0,0.0,0.0,0.0
"Building Movie Map -- A Tool for Exploring Areas in a City -- and its
  Evaluation",Proceedings ML Family / OCaml Users and Developers workshops,4.832402486973384e-232,0.08333332864583361,0.0,0.08333332864583361,0.054473055484747984
"Distributed Optimization for Energy-efficient Fog Computing in the
  Tactile Internet","Dynamic Network Slicing for Scalable Fog Computing Systems with Energy
  Harvesting",6.061838450024688e-155,0.2857142807256236,0.1052631529085875,0.2857142807256236,0.22437465840763215
Skewness of von Neumann entanglement entropy,On the Von Neumann Entropy of Graphs,1.331960397810445e-231,0.3076923027218935,0.0,0.1538461488757398,0.45026814465562653
A Nonconvex Projection Method for Robust PCA,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Out-of-time-ordered correlators in many-body localized systems,"A spectrahedral representation of the first derivative relaxation of the
  positive semidefinite cone",0.0,0.0,0.0,0.0,0.08768681980142447
"Droplet: Decentralized Authorization and Access Control for Encrypted
  Data Streams",Proceedings ML Family / OCaml Users and Developers workshops,9.412234823955334e-232,0.1052631529085875,0.0,0.1052631529085875,0.05992996822422368
Paying Attention to Multi-Word Expressions in Neural Machine Translation,"Overcoming the Rare Word Problem for Low-Resource Language Pairs in
  Neural Machine Translation",0.1933853138176172,0.36363635880165296,0.29999999520000004,0.36363635880165296,0.2716186451929928
"Reanalyses of the Sunspot Observations of Fogelius and Siverus: Two
  ""Long-Term"" Observers during the Maunder Minimum","Thadd\""aus Derfflinger's sunspot observations during 1802-1824: A
  primary reference to understand the Dalton Minimum",1.0745201387171558e-231,0.2142857092857144,0.0,0.2142857092857144,0.20780350176030393
Bootstrapping Structural Change Tests,"Bootstrap-based inferential improvements in beta autoregressive moving
  average model",0.0,0.0,0.0,0.0,0.0
Which quartic polynomials have a hyperbolic antiderivative?,An integral that counts the zeros of a function,1.0518351895246305e-231,0.12499999507812519,0.0,0.12499999507812519,0.0
Effective Strategies for Using Hashtags in Online Communication,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Thinging for Computational Thinking,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Imparting Interpretability to Word Embeddings while Preserving Semantic
  Structure","word2ket: Space-efficient Word Embeddings inspired by Quantum
  Entanglement",5.722633035689358e-155,0.23529411266435996,0.13333332835555575,0.23529411266435996,0.12636373966504366
"On instabilities of deep learning in image reconstruction - Does AI come
  at a cost?","Compressed Sensing, ASBSR-method of image sampling and reconstruction
  and the problem of digital image acquisition with the lowest possible
  sampling rate",1.1200407237786664e-231,0.19354838210197725,0.0,0.19354838210197725,0.1420750776128481
Correlated Utility-based Pattern Mining,ProUM: Projection-based Utility Mining on Sequence Data,1.1200407237786664e-231,0.18181817719008275,0.0,0.18181817719008275,0.317107466580271
"A hybrid neural network model based on improved PSO and SA for
  bankruptcy prediction",Proceedings ML Family / OCaml Users and Developers workshops,6.034940380417626e-232,0.0869565169754256,0.0,0.0869565169754256,0.052249853500008124
"Mixed measurements and the detection of phase synchronization in
  networks",Observability and Synchronization of Neuron Models,7.107197028258987e-232,0.24999999531250006,0.0,0.24999999531250006,0.24478531173455215
"Unsupervised Context-Sensitive Spelling Correction of English and Dutch
  Clinical Free-Text with Word and Character N-Gram Embeddings",Proceedings ML Family / OCaml Users and Developers workshops,4.832402486973384e-232,0.08333332864583361,0.0,0.08333332864583361,0.0870444679250422
"Determining the trisection genus of orientable and non-orientable PL
  4-manifolds through triangulations",The genus of complete 3-uniform hypergraphs,2.7883990046512018e-155,0.22222221777777784,0.12499999570312517,0.22222221777777784,0.1943143401685815
"Extreme-value copulas associated with the expected scaled maximum of
  independent random variables",Exact Simulation of reciprocal Archimedean copulas,5.092529201164552e-232,0.22222221777777784,0.0,0.11111110666666683,0.13048082869525368
"The structural architecture of the Los Humeros volcanic complex and
  geothermal field",Proceedings ML Family / OCaml Users and Developers workshops,7.536728468577135e-232,0.09523809034013632,0.0,0.09523809034013632,0.05027837469914859
"Boundaries of Operation for Refurbished Parallel AC-DC Reconfigurable
  Links in Distribution Grids",hynet: An Optimal Power Flow Framework for Hybrid AC/DC Power Systems,9.134374972545899e-232,0.09090908595041348,0.0,0.09090908595041348,0.12647323090177523
"Direct sampling method for imaging small anomalies: real-data
  experiments",Direct sampling method for anomaly imaging from S-parameter,0.32260135189272865,0.5882352891349482,0.3999999950222222,0.5882352891349482,0.3921811759712531
"Construction and Application of Teaching System Based on Crowdsourcing
  Knowledge Graph","Does William Shakespeare REALLY Write Hamlet? Knowledge Representation
  Learning with Confidence",1.0003688322288243e-231,0.09090908590909119,0.0,0.09090908590909119,0.048185057524899266
"Beyond ""Usability and User Experience"" , Towards an Integrative
  Heuristic Inspection: from Accessibility to Persuasiveness in the UX
  Evaluation A Case Study on an Insurance Prospecting Tablet Application",Proceedings ML Family / OCaml Users and Developers workshops,1.2738074657895048e-232,0.055555551805555804,0.0,0.055555551805555804,0.035231641653376396
"Some remarks on 1D Schr\""odinger operators with localized magnetic and
  electric potentials",Proceedings ML Family / OCaml Users and Developers workshops,7.536728468577135e-232,0.09523809034013632,0.0,0.09523809034013632,0.052249853500008124
"Post-Keplerian effects on radial velocity in binary systems and the
  possibility of measuring General Relativity with the S2 star in 2018","Analytically calculated post-Keplerian range and range-rate
  perturbations: the solar Lense-Thirring effect and BepiColombo",6.166260126499762e-232,0.12903225331945908,0.0,0.12903225331945908,0.15728308362052534
"Learning to Optimize: Training Deep Neural Networks for Wireless
  Resource Management","Chance-Constrained Control with Lexicographic Deep Reinforcement
  Learning",7.521821744402224e-232,0.2222222174691359,0.0,0.11111110635802489,0.12083223046959846
"Solution Paths of Variational Regularization Methods for Inverse
  Problems",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Bi-Directional Generation for Unsupervised Domain Adaptation,"Conditional Coupled Generative Adversarial Networks for Zero-Shot Domain
  Adaptation",6.7393716283177006e-155,0.39999999520000007,0.1538461491124262,0.39999999520000007,0.22150013430590973
"Orbital dynamics in realistic galaxy models: NGC 3726, NGC 3877 and NGC
  4010","Detection of Enhanced Central Mass-to-Light Ratios in Low-Mass
  Early-Type Galaxies: Evidence for Black Holes?",9.418382295637229e-232,0.0799999950720003,0.0,0.0799999950720003,0.026644887802214676
"Restyling Images with the Bangladeshi Paintings Using Neural Style
  Transfer: A Comprehensive Experiment, Evaluation, and Human Perspective","Neural Style Representations and the Large-Scale Classification of
  Artistic Style",3.4011082032348743e-155,0.30769230316568047,0.07999999539200027,0.23076922624260363,0.21878635820634043
Adiabatic Quantum Graph Matching with Permutation Matrix Constraints,Quantum algorithms for quantum chemistry and quantum materials science,1.0518351895246305e-231,0.1249999950000002,0.0,0.1249999950000002,0.1706145492054214
"Determining the time dependent matrix potential in a wave equation from
  partial boundary data",A partial data inverse problem for the Convection-diffusion equation,8.534694534099418e-232,0.3478260821928167,0.0,0.1739130387145559,0.23009575785838718
"Interference Reduction in Music Recordings Combining Kernel Additive
  Modelling and Non-Negative Matrix Factorization","A variance modeling framework based on variational autoencoders for
  speech enhancement",0.0,0.0,0.0,0.0,0.0
Learning the Structure of Generative Models without Labeled Data,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"A deep learning model for segmentation of geographic atrophy to study
  its long-term natural history","Computational identification of Ga-vacancy related electron paramagnetic
  resonance centers in $\beta$-Ga$_2$O$_3$",6.954003198833439e-232,0.07692307204142042,0.0,0.07692307204142042,0.032715852743791476
"Pose Guided Structured Region Ensemble Network for Cascaded Hand Pose
  Estimation",Generalized Feedback Loop for Joint Hand-Object Pose Estimation,4.932250118548181e-155,0.33333332839506175,0.11764705397923896,0.33333332839506175,0.30913550098401044
"Nonparametric Bayesian estimation of a H\""older continuous diffusion
  coefficient",Nonparametric Bayesian volatility estimation,3.021962810936394e-155,0.4615384572781066,0.18181817785123974,0.4615384572781066,0.3748077700589727
"Gamblets for opening the complexity-bottleneck of implicit schemes for
  hyperbolic and parabolic ODEs/PDEs with rough coefficients","Rigorous numerical computations for 1D advection equations with variable
  coefficients",7.399663116222943e-232,0.23999999520000007,0.0,0.23999999520000007,0.1680853666688639
"The Partition Rank of a Tensor and $k$-Right Corners in
  $\mathbb{F}_{q}^{n}$","On the evaluation of singular invariants for canonical generators of
  certain genus one arithmetic groups",9.257324954728539e-232,0.0799999950720003,0.0,0.0799999950720003,0.13271124792651912
Design of Ultra-compact Graphene-based Superscatterers,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Stability of bubble-like fluxons in disk-shaped Josephson junctions in
  the presence of a coaxial dipole current","Theoretical analysis for flattening of a rising bubble in a Hele-Shaw
  cell",4.149962948507006e-155,0.23999999507200007,0.07692307204142042,0.23999999507200007,0.20163227207445192
Robust estimation for semi-functional linear regression models,"New robust statistical procedures for polytomous logistic regression
  models",6.7393716283177006e-155,0.37499999507812504,0.14285713795918387,0.37499999507812504,0.31125746752705374
"Text to brain: predicting the spatial distribution of neuroimaging
  observations from text reports",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
First-Principles Simulations of Warm Dense Lithium Fluoride,"Equation of State of Hot, Dense Magnesium Derived with
  First-PrinciplesComputer Simulations",1.3165594234639305e-231,0.3529411716262976,0.0,0.23529411280276827,0.31758174499497804
The Lie group of vertical bisections of a regular Lie groupoid,What is a post-Lie algebra and why is it useful in geometric integration,9.594503055152632e-232,0.09523809034013632,0.0,0.09523809034013632,0.07666025567719911
"Decoding EEG Rhythms During Action Observation, Motor Imagery, and
  Execution for Standing and Sitting",Proceedings ML Family / OCaml Users and Developers workshops,6.034940380417626e-232,0.09090908607438043,0.0,0.09090908607438043,0.0986796179798696
"Pruning neural networks without any data by iteratively conserving
  synaptic flow",Accelerator-Aware Pruning for Convolutional Neural Networks,5.058927350602078e-232,0.11764705425605555,0.0,0.11764705425605555,0.20954240380710126
"Generalised Potential Functions in Differential Geometry and Information
  Geometry",The super-Sasaki metric on the antitangent bundle,0.0,0.0,0.0,0.0,0.0
Categories internal to crossed modules,Derived crossed modules,5.819186114595022e-155,0.49999999531250006,0.33333332888888895,0.49999999531250006,0.35630042933313816
"Seeding Approach to Bubble Nucleation in Superheated Lennard Jones
  Fluids","Seeding Approach to nucleation in the NVT ensemble: the case of bubble
  cavitation in overstretched Lennard Jones fluids",3.0074186032008e-78,0.4615384568047337,0.23076922624260363,0.4615384568047337,0.5356690838325585
A new approach for trading based on Long Short Term Memory technique,Artificial Counselor System for Stock Investment,4.282289549833951e-232,0.11111110666666683,0.0,0.11111110666666683,0.06655924660794856
"From Ancient Contemplative Practice to the App Store: Designing a
  Digital Container for Mindfulness",AnFlo: Detecting Anomalous Sensitive Information Flows in Android Apps,0.0,0.0,0.0,0.0,0.0
"The equation div$u$+$\langle a, u \rangle=f$","Analytically calculated post-Keplerian range and range-rate
  perturbations: the solar Lense-Thirring effect and BepiColombo",0.0,0.0,0.0,0.0,0.0539965095470432
Oka complements of countable sets and non-elliptic Oka manifolds,An implicit function theorem for sprays and applications to Oka theory,1.1896457329133973e-231,0.21052631091412755,0.0,0.21052631091412755,0.15546615991413665
A closer look at Kadeishvili's theorem,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"Effect of Gromov-hyperbolicity Parameter on Cuts and Expansions in
  Graphs and Some Algorithmic Implications","Diffusions under a local strong H\""ormander condition. Part I: density
  estimates",0.0,0.0,0.0,0.0,0.0
"Convergence and Complexity Analysis of a Levenberg-Marquardt Algorithm
  for Inverse Problems",Proceedings ML Family / OCaml Users and Developers workshops,8.422437779564611e-232,0.09999999505000023,0.0,0.09999999505000023,0.05700655341923561
OriNet: A Fully Convolutional Network for 3D Human Pose Estimation,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
Applying Social Event Data for the Management of Cellular Networks,Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"On Stochastic Stability of a Class of non-Markovian Processes and
  Applications in Quantization",Modelling and Filtering for Non-Markovian Quantum Systems,4.753148692240233e-232,0.10526315324099744,0.0,0.10526315324099744,0.16178251404752236
"What Makes People Join Conspiracy Communities?: Role of Social Factors
  in Conspiracy Engagement",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"A Deep Reinforcement Learning Approach for Dynamically Stable Inverse
  Kinematics of Humanoid Robots",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
PyramidBox: A Context-assisted Single Shot Face Detector,SFA: Small Faces Attention Face Detector,6.416038883891965e-155,0.3076923027218935,0.18181817685950424,0.3076923027218935,0.18443191662261307
"Fast matrix-free evaluation of discontinuous Galerkin finite element
  operators",Proceedings ML Family / OCaml Users and Developers workshops,0.0,0.0,0.0,0.0,0.0
"NEARBY Platform for Detecting Asteroids in Astronomical Images Using
  Cloud-based Containerized Applications",NEARBY Platform for Automatic Asteroids Detection and EURONEAR Surveys,3.1062481197114385e-78,0.38095237605442184,0.21052631091412755,0.38095237605442184,0.2300957578583872
